Reading,Load [40.0 N],Time [sec.]
1141,-54.6,113.997
1142,-54.6,114.097
1143,-54.6,114.197
1144,-54.6,114.297
1145,-54.6,114.396
1146,-54.6,114.498
1147,-54.6,114.601
1148,-54.6,114.698
1149,-54.6,114.797
1150,-54.6,114.897
1151,-54.6,114.997
1152,-54.6,115.097
1153,-54.6,115.197
1154,-54.6,115.298
1155,-54.6,115.396
1156,-54.6,115.497
1157,-54.6,115.597
1158,-54.4,115.697
1159,-54.4,115.797
1160,-54.4,115.898
1161,-54.4,115.998
1162,-54.4,116.098
1163,-54.4,116.197
1164,-54.4,116.297
1165,-54.4,116.396
1166,-54.4,116.5
1167,-54.4,116.6
1168,-54.4,116.699
1169,-54.4,116.797
1170,-54.4,116.896
1171,-54.4,116.997
1172,-54.4,117.097
1173,-54.4,117.197
1174,-54.4,117.303
1175,-54.4,117.398
1176,-54.2,117.497
1177,-54.2,117.598
1178,-54.2,117.697
1179,-54.2,117.797
1180,-54.2,117.897
1181,-54.2,117.997
1182,-54.2,118.097
1183,-54.2,118.197
1184,-54.2,118.298
1185,-54.2,118.396
1186,-54.2,118.497
1187,-54.2,118.598
1188,-54.2,118.7
1189,-54.2,118.797
1190,-54.2,118.896
1191,-54.2,118.997
1192,-54.2,119.097
1193,-54.2,119.197
1194,-54.2,119.299
1195,-54.2,119.401
1196,-54.2,119.498
1197,-54.2,119.596
1198,-54.2,119.697
1199,-54.2,119.797
1200,-54,119.896
1201,-54,119.997
1202,-54,120.097
1203,-54,120.197
1204,-54,120.297
1205,-54,120.401
1206,-54,120.498
1207,-54,120.597
1208,-54,120.697
1209,-54,120.797
1210,-54,120.896
1211,-54,120.997
1212,-54,121.097
1213,-54,121.197
1214,-54,121.297
1215,-54,121.396
1216,-54,121.497
1217,-54,121.597
1218,-54,121.697
1219,-53.8,121.797
1220,-53.8,121.897
1221,-53.8,121.997
1222,-53.8,122.097
1223,-53.8,122.201
1224,-53.8,122.298
1225,-53.8,122.396
1226,-53.8,122.497
1227,-53.8,122.597
1228,-53.8,122.697
1229,-53.8,122.797
1230,-53.8,122.896
1231,-53.8,122.998
1232,-53.8,123.098
1233,-53.8,123.197
1234,-53.8,123.297
1235,-53.8,123.395
1236,-53.8,123.497
1237,-53.8,123.597
1238,-53.8,123.697
1239,-53.8,123.798
1240,-53.8,123.897
1241,-53.8,123.997
1242,-53.8,124.096
1243,-53.8,124.197
1244,-53.8,124.297
1245,-53.6,124.397
1246,-53.6,124.498
1247,-53.6,124.597
1248,-53.6,124.697
1249,-53.6,124.797
1250,-53.6,124.896
1251,-53.6,124.997
1252,-53.6,125.097
1253,-53.6,125.197
1254,-53.6,125.297
1255,-53.6,125.396
1256,-53.6,125.497
1257,-53.6,125.597
1258,-53.6,125.697
1259,-53.6,125.797
1260,-53.6,125.896
1261,-53.6,125.997
1262,-53.6,126.097
1263,-53.6,126.197
1264,-53.6,126.297
1265,-53.6,126.396
1266,-53.6,126.497
1267,-53.6,126.597
1268,-53.6,126.697
1269,-53.6,126.797
