Reading,Load [21.8 N],Time [sec.]
950,-13.4,94.893
951,-13.2,94.993
952,-13.2,95.095
953,-13.2,95.193
954,-13.4,95.294
955,-13.6,95.393
956,-13.6,95.493
957,-13.6,95.593
958,-13.8,95.693
959,-14,95.793
960,-14,95.893
961,-14,95.992
962,-14,96.094
963,-14.2,96.192
964,-14.2,96.295
965,-14.2,96.394
966,-14.4,96.493
967,-14.4,96.593
968,-14.4,96.693
969,-14.4,96.793
970,-14.4,96.893
971,-14.4,96.993
972,-14.6,97.092
973,-14.6,97.194
974,-14.6,97.294
975,-14.6,97.393
976,-14.6,97.493
977,-14.8,97.592
978,-14.8,97.693
979,-14.8,97.794
980,-14.8,97.893
981,-14.8,97.992
982,-14.8,98.093
983,-14.8,98.193
984,-15,98.294
985,-15,98.393
986,-15,98.493
987,-15,98.593
988,-15,98.693
989,-15,98.794
990,-15,98.894
991,-15,98.992
992,-15,99.095
993,-15,99.193
994,-15,99.294
995,-15.2,99.393
996,-15.2,99.492
997,-15.2,99.593
998,-15.2,99.693
999,-15.2,99.794
1000,-15.2,99.893
1001,-15.2,99.993
1002,-15.2,100.093
1003,-15.2,100.193
1004,-15.2,100.293
1005,-15.2,100.393
1006,-15.2,100.493
1007,-15.2,100.593
1008,-15.2,100.694
1009,-15.2,100.794
1010,-15.4,100.893
1011,-15.4,100.994
1012,-15.4,101.093
1013,-15.4,101.193
1014,-15.4,101.293
1015,-15.4,101.393
1016,-15.4,101.493
1017,-15.4,101.593
1018,-15.4,101.694
1019,-15.4,101.794
1020,-15.4,101.895
1021,-15.4,101.994
1022,-15.4,102.094
1023,-15.4,102.194
1024,-15.4,102.295
1025,-15.4,102.393
1026,-15.4,102.493
1027,-15.4,102.593
1028,-15.6,102.693
1029,-15.6,102.794
1030,-15.6,102.894
1031,-15.6,102.994
1032,-15.6,103.093
1033,-15.6,103.199
1034,-15.6,103.293
1035,-15.6,103.393
1036,-15.6,103.493
1037,-15.6,103.594
1038,-15.6,103.693
1039,-15.6,103.804
1040,-15.6,103.909
1041,-15.6,103.996
1042,-15.6,104.093
1043,-15.6,104.194
1044,-15.6,104.295
1045,-15.6,104.394
1046,-15.6,104.493
1047,-15.8,104.593
1048,-15.8,104.693
1049,-15.8,104.795
1050,-15.8,104.893
1051,-15.8,104.993
1052,-15.8,105.093
1053,-15.8,105.193
1054,-15.8,105.294
1055,-15.8,105.393
1056,-15.8,105.494
1057,-15.8,105.594
1058,-15.8,105.693
1059,-15.8,105.793
1060,-15.8,105.893
1061,-15.8,105.995
1062,-15.8,106.093
1063,-15.8,106.193
1064,-15.8,106.294
1065,-15.8,106.393
1066,-15.8,106.493
1067,-15.8,106.593
1068,-15.8,106.693
1069,-15.8,106.794
1070,-15.8,106.895
1071,-15.8,106.994
1072,-15.8,107.094
1073,-15.8,107.193
1074,-15.8,107.295
1075,-15.8,107.393
1076,-15.8,107.493
1077,-15.8,107.594
1078,-15.8,107.693
1079,-15.8,107.794
1080,-16,107.894
1081,-16,107.993
1082,-16,108.093
1083,-16,108.194
1084,-16,108.294
1085,-16,108.394
1086,-16,108.493
1087,-16,108.594
1088,-16,108.693
1089,-16,108.795
1090,-16,108.894
1091,-16,108.993
1092,-16,109.094
1093,-16,109.194
1094,-16,109.294
1095,-16,109.393
1096,-16,109.493
1097,-16,109.593
1098,-16,109.693
1099,-16,109.795
1100,-16,109.895
1101,-16,109.994
1102,-16,110.093
1103,-16,110.194
1104,-16,110.294
1105,-16,110.393
1106,-16,110.493
1107,-16,110.595
1108,-16,110.692
1109,-16,110.794
1110,-16,110.894
1111,-16,110.992
1112,-16,111.093
1113,-16,111.193
1114,-16,111.294
1115,-16,111.393
1116,-16,111.494
1117,-16,111.593
1118,-16,111.694
1119,-16,111.793
1120,-16,111.893
1121,-16,111.992
1122,-16,112.092
1123,-16,112.193
1124,-16,112.294
1125,-16,112.393
1126,-16,112.492
1127,-16,112.593
1128,-16,112.693
1129,-16,112.796
1130,-16,112.893
1131,-16,112.993
1132,-16,113.093
1133,-16,113.193
1134,-16,113.295
1135,-16,113.392
1136,-16,113.493
1137,-16,113.593
1138,-16,113.693
1139,-16.2,113.796
1140,-16.2,113.895
1141,-16.2,113.994
1142,-16.2,114.094
1143,-16.2,114.194
1144,-16.2,114.296
1145,-16.2,114.393
1146,-16.2,114.493
1147,-16.2,114.596
1148,-16.2,114.698
1149,-16.2,114.798
1150,-16.2,114.898
1151,-16.2,114.994
1152,-16.2,115.094
1153,-16.2,115.193
1154,-16.2,115.295
1155,-16.2,115.392
1156,-16.2,115.493
1157,-16.2,115.593
1158,-16.2,115.693
1159,-16.2,115.796
1160,-16.2,115.893
1161,-16.2,115.992
1162,-16.2,116.096
1163,-16.2,116.195
1164,-16.2,116.296
1165,-16.2,116.393
1166,-16.2,116.493
1167,-16.2,116.597
1168,-16.2,116.697
1169,-16.2,116.794
1170,-16.2,116.894
1171,-16.2,116.994
1172,-16.2,117.093
1173,-16.2,117.193
1174,-16.2,117.294
1175,-16.2,117.394
1176,-16.2,117.493
1177,-16.2,117.595
1178,-16.2,117.694
1179,-16.2,117.794
1180,-16.2,117.894
1181,-16.2,117.994
1182,-16.2,118.093
1183,-16.2,118.199
1184,-16.2,118.299
1185,-16.2,118.394
1186,-16.2,118.493
1187,-16.2,118.593
1188,-16.2,118.693
1189,-16.2,118.795
1190,-16.2,118.893
1191,-16.2,118.993
1192,-16.2,119.093
1193,-16.2,119.195
1194,-16.2,119.294
1195,-16.2,119.395
1196,-16.2,119.494
1197,-16.2,119.593
1198,-16.2,119.693
1199,-16.2,119.795
1200,-16.2,119.894
1201,-16.2,119.994
1202,-16.2,120.093
1203,-16.2,120.193
1204,-16.2,120.294
1205,-16.2,120.392
1206,-16.2,120.493
1207,-16.2,120.593
1208,-16.2,120.693
1209,-16.2,120.798
1210,-16.2,120.894
1211,-16.2,120.994
1212,-16.2,121.094
1213,-16.2,121.193
1214,-16.2,121.296
1215,-16.2,121.393
1216,-16.2,121.493
1217,-16.2,121.594
1218,-16.2,121.693
1219,-16.2,121.794
1220,-16.2,121.893
1221,-16.2,121.994
1222,-16.2,122.093
1223,-16.2,122.194
1224,-16.2,122.295
1225,-16.2,122.393
1226,-16.4,122.493
1227,-16.4,122.593
1228,-16.4,122.693
1229,-16.4,122.796
1230,-16.4,122.893
1231,-16.4,122.993
1232,-16.4,123.093
1233,-16.4,123.194
1234,-16.4,123.294
1235,-16.4,123.393
1236,-16.4,123.493
1237,-16.4,123.593
1238,-16.4,123.694
1239,-16.4,123.794
1240,-16.4,123.893
1241,-16.4,123.993
